,duration,station_A_id,station_A_name,station_B_id,station_B_name,bike_id,user_type,user_birth_year,user_gender,tire_size
12797,8 minutes,3,Powell St BART Station (Market St at 4th St),80,Townsend St at 5th St,4773,2,1979,Male,26
12798,6 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),4400,1,1995,Male,26
12799,23 minutes,81,Berry St at 4th St,3,Powell St BART Station (Market St at 4th St),1619,1,1985,Male,26
12800,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,4877,2,1995,Female,26
12801,10 minutes,81,Berry St at 4th St,77,11th St at Natoma St,5022,2,1975,Male,26
12802,24 minutes,16,Steuart St at Market St,3,Powell St BART Station (Market St at 4th St),4400,2,1971,Male,26
12803,4 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,5098,2,1981,Female,26
12804,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),37,2nd St at Folsom St,4654,3,1978,Male,26
12805,20 minutes,5,Powell St BART Station (Market St at 5th St),101,15th St at Potrero Ave,1070,2,1990,Male,26
12806,5 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5342,2,1978,Male,26
12807,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),26,1st St at Folsom St,377,3,1984,Male,26
12808,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,2950,3,1990,Female,26
12809,10 minutes,3,Powell St BART Station (Market St at 4th St),92,Mission Bay Kids Park,5441,3,1993,Male,26
12810,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),27,Beale St at Harrison St,3237,3,1989,Female,26
12811,3 minutes,21,Montgomery St BART Station (Market St at 2nd St),10,Washington St at Kearny St,4894,3,1994,Male,26
12812,3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,5383,2,1984,Male,26
12813,7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,79,2,1988,Female,26
12814,12 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,4675,2,1983,Other,26
12815,8 minutes,81,Berry St at 4th St,24,Spear St at Folsom St,3460,2,1988,Male,26
12816,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),343,Bryant St at 2nd St,4408,2,1972,Male,26
12817,8 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4422,3,1987,Female,26
12818,8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5247,1,1994,Female,26
12819,8 minutes,81,Berry St at 4th St,16,Steuart St at Market St,5020,3,1974,Male,26
12820,12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),44,Civic Center/UN Plaza BART Station (Market St at McAllister St),5349,1,1985,Female,26
12821,9 minutes,5,Powell St BART Station (Market St at 5th St),90,Townsend St at 7th St,3151,2,1986,Male,26
12822,21 minutes,5,Powell St BART Station (Market St at 5th St),15,San Francisco Ferry Building (Harry Bridges Plaza),4902,1,1983,Male,26
12823,16 minutes,16,Steuart St at Market St,93,4th St at Mission Bay Blvd S,1494,1,1985,Female,26
12824,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),324,Union Square (Powell St at Post St),5250,1,1994,Female,26
12825,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),101,15th St at Potrero Ave,5275,3,1983,Male,26
12826,10 minutes,81,Berry St at 4th St,112,Harrison St at 17th St,5567,2,1991,Male,26
12827,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),58,Market St at 10th St,5366,1,1969,Male,26
12828,3 minutes,81,Berry St at 4th St,364,China Basin St at 3rd St,4572,1,1980,Female,26
12829,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,5422,2,1989,Male,26
12830,8 minutes,22,Howard St at Beale St,60,8th St at Ringold St,5538,3,1987,Male,26
12831,40 minutes,22,Howard St at Beale St,70,Central Ave at Fell St,5465,3,1998,Male,26
12832,3 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,5070,1,1989,Male,26
12833,5 minutes,16,Steuart St at Market St,28,The Embarcadero at Bryant St,5444,1,1978,Male,26
12834,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4848,1,1987,Male,26
12835,4 minutes,5,Powell St BART Station (Market St at 5th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5431,2,1986,Male,26
12836,15 minutes,16,Steuart St at Market St,126,Esprit Park,4318,3,1982,Male,26
12837,7 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),4408,2,1993,Male,26
12838,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),97,14th St at Mission St,1468,2,1977,Male,26
12839,9 minutes,22,Howard St at Beale St,81,Berry St at 4th St,4572,2,1979,Female,26
12840,7 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,5227,2,1981,Male,26
12841,7 minutes,81,Berry St at 4th St,3,Powell St BART Station (Market St at 4th St),4712,1,1972,Male,26
12842,8 minutes,5,Powell St BART Station (Market St at 5th St),80,Townsend St at 5th St,333,3,1988,Male,26
12843,5 minutes,16,Steuart St at Market St,8,The Embarcadero at Vallejo St,2639,2,1974,Female,26
12844,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,5498,3,1971,Male,26
12845,16 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,5272,2,1961,Male,26
12846,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4988,1,1991,Male,26
12847,13 minutes,81,Berry St at 4th St,6,The Embarcadero at Sansome St,4953,1,1966,Male,26
12848,5 minutes,22,Howard St at Beale St,11,Davis St at Jackson St,4799,2,1987,Male,26
12849,7 minutes,3,Powell St BART Station (Market St at 4th St),9,Broadway at Battery St,5243,2,1992,Male,26
12850,2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,4351,2,1995,Male,26
12851,10 minutes,81,Berry St at 4th St,17,Embarcadero BART Station (Beale St at Market St),5476,3,1977,Male,26
12852,9 minutes,16,Steuart St at Market St,324,Union Square (Powell St at Post St),4400,1,1987,Female,26
12853,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,5538,3,1968,Male,26
12854,2 minutes,16,Steuart St at Market St,23,The Embarcadero at Steuart St,2165,1,1980,Male,26
12855,9 minutes,21,Montgomery St BART Station (Market St at 2nd St),87,Folsom St at 13th St,5173,2,1987,Male,26
12856,6 minutes,16,Steuart St at Market St,36,Folsom St at 3rd St,4956,3,1962,Male,26
12857,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5366,3,1965,Female,26
12858,4 minutes,16,Steuart St at Market St,27,Beale St at Harrison St,3460,3,1960,Male,26
12859,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),4533,1,1986,Male,26
12860,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),5056,3,1979,Male,26
12861,5 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5063,2,1980,Male,26
12862,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),3,Powell St BART Station (Market St at 4th St),5402,1,1986,Male,26
12863,4 minutes,22,Howard St at Beale St,50,2nd St at Townsend St,5281,2,1984,Male,26
12864,12 minutes,22,Howard St at Beale St,364,China Basin St at 3rd St,4748,1,1985,Male,26
12865,15 minutes,22,Howard St at Beale St,91,Berry St at King St,2726,2,1978,Male,26
12866,8 minutes,22,Howard St at Beale St,61,Howard St at 8th St,5520,2,1988,Male,26
12867,7 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4997,2,1986,Female,26
12868,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,5264,2,1995,Female,26
12869,8 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,5339,3,1991,Male,26
12870,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),61,Howard St at 8th St,1898,2,1988,Male,26
12871,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,1686,2,1989,Female,26
12872,12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),19,Post St at Kearny St,2502,1,1984,Female,26
12873,11 minutes,22,Howard St at Beale St,350,8th St at Brannan St,5364,2,1978,Female,26
12874,12 minutes,22,Howard St at Beale St,350,8th St at Brannan St,5120,3,1991,Female,26
12875,7 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,5444,3,1987,Male,26
12876,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),333,3,1995,Male,26
12877,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),88,11th St at Bryant St,218,2,1988,Male,26
12878,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),3669,2,1990,Male,26
12879,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),16,Steuart St at Market St,4318,3,1985,Male,26
12880,14 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,5416,1,1987,Male,26
12881,7 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,611,2,1968,Female,26
12882,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),114,Rhode Island St at 17th St,2992,2,1966,Male,26
12883,10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),112,Harrison St at 17th St,2820,1,1989,Other,26
12884,14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,2960,2,1977,Male,26
12885,9 minutes,81,Berry St at 4th St,22,Howard St at Beale St,4998,3,1984,Male,26
12886,4 minutes,5,Powell St BART Station (Market St at 5th St),63,Bryant St at 6th St,1248,3,1976,Male,26
12887,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,1975,2,1988,Female,26
12888,5 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,5484,2,1993,Male,26
12889,1 minutes,22,Howard St at Beale St,22,Howard St at Beale St,2999,3,1985,Male,26
12890,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4889,2,1990,Male,26
12891,5 minutes,5,Powell St BART Station (Market St at 5th St),64,5th St at Brannan St,1181,2,1976,Male,26
12892,6 minutes,81,Berry St at 4th St,37,2nd St at Folsom St,5024,2,1981,Male,26
12893,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),58,Market St at 10th St,3302,2,1983,Male,26
12894,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),50,2nd St at Townsend St,4735,1,1987,Male,26
12895,13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),17,Embarcadero BART Station (Beale St at Market St),4712,2,1966,Male,26
12896,9 minutes,22,Howard St at Beale St,30,San Francisco Caltrain (Townsend St at 4th St),5264,2,1997,Male,26
12897,6 minutes,5,Powell St BART Station (Market St at 5th St),350,8th St at Brannan St,4921,1,1980,Male,26
12898,13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),10,Washington St at Kearny St,5125,1,1979,Male,26
12899,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,5558,3,1979,Male,26
12900,2 minutes,16,Steuart St at Market St,11,Davis St at Jackson St,5009,2,1982,Male,26
12901,5 minutes,30,San Francisco Caltrain (Townsend St at 4th St),343,Bryant St at 2nd St,3115,2,1979,Male,26
12902,11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),22,Howard St at Beale St,5339,3,1982,Female,26
12903,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,619,1,1983,Male,26
12904,13 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),102,Irwin St at 8th St,5081,2,1986,Male,26
12905,13 minutes,16,Steuart St at Market St,64,5th St at Brannan St,2900,2,1984,Female,26
12906,16 minutes,16,Steuart St at Market St,104,4th St at 16th St,2991,2,1985,Female,26
12907,8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),16,Steuart St at Market St,4400,3,1987,Male,26
12908,8 minutes,81,Berry St at 4th St,23,The Embarcadero at Steuart St,5250,2,1991,Male,26
12909,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),116,Mississippi St at 17th St,4820,2,1983,Male,26
12910,11 minutes,16,Steuart St at Market St,81,Berry St at 4th St,2072,2,1976,Female,26
12911,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),19,Post St at Kearny St,4658,1,1986,Male,26
12912,7 minutes,3,Powell St BART Station (Market St at 4th St),30,San Francisco Caltrain (Townsend St at 4th St),4318,2,1996,Male,26
12913,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),324,Union Square (Powell St at Post St),1738,2,1979,Male,26
12914,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,2526,3,1989,Female,26
12915,6 minutes,21,Montgomery St BART Station (Market St at 2nd St),49,S Park St at 3rd St,5149,3,1990,Male,26
12916,12 minutes,22,Howard St at Beale St,100,Bryant St at 15th St,5436,1,1982,Male,26
12917,6 minutes,16,Steuart St at Market St,50,2nd St at Townsend St,5054,2,1983,Male,26
12918,5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,317,1,1983,Male,26
12919,9 minutes,16,Steuart St at Market St,81,Berry St at 4th St,1199,2,1982,Male,26
12920,2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,4838,2,1984,Female,26
12921,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,563,1,1969,Male,26
12922,17 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),104,4th St at 16th St,2046,3,1980,Male,26
12923,6 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),363,Salesforce Transit Center (Natoma St at 2nd St),5018,1,1983,Male,26
12924,14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,3090,2,1979,Male,26
12925,4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),89,Division St at Potrero Ave,5293,3,1988,Male,26
12926,6 minutes,22,Howard St at Beale St,61,Howard St at 8th St,5070,2,1979,Female,26
12927,8 minutes,22,Howard St at Beale St,10,Washington St at Kearny St,1301,1,1982,Male,26
12928,8 minutes,16,Steuart St at Market St,5,Powell St BART Station (Market St at 5th St),1181,3,1988,Male,26
12929,8 minutes,5,Powell St BART Station (Market St at 5th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5358,2,1975,Male,26
12930,11 minutes,81,Berry St at 4th St,14,Clay St at Battery St,4625,3,1991,Male,26
12931,6 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4326,2,1990,Male,26
12932,8 minutes,3,Powell St BART Station (Market St at 4th St),67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5267,2,1983,Female,26
12933,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,3066,2,1973,Female,26
12934,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),284,Yerba Buena Center for the Arts (Howard St at 3rd St),1910,1,1972,Male,26
12935,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),1661,1,1990,Male,26
12936,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,3484,3,1975,Male,26
12937,8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),50,2nd St at Townsend St,2907,1,1964,Female,26
12938,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),8,The Embarcadero at Vallejo St,4575,2,1988,Male,26
12939,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),59,S Van Ness Ave at Market St,4653,3,1967,Male,26
12940,7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),4318,3,1967,Male,26
12941,10 minutes,81,Berry St at 4th St,8,The Embarcadero at Vallejo St,5576,1,1992,Female,26
12942,3 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,5297,2,1981,Female,26
12943,3 minutes,22,Howard St at Beale St,37,2nd St at Folsom St,4805,1,1987,Female,26
12944,12 minutes,22,Howard St at Beale St,284,Yerba Buena Center for the Arts (Howard St at 3rd St),4945,2,1955,Male,26
12945,9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),58,Market St at 10th St,3743,1,1971,Male,26
12946,10 minutes,21,Montgomery St BART Station (Market St at 2nd St),364,China Basin St at 3rd St,4748,1,1986,Female,26
12947,12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),25,Howard St at 2nd St,2847,2,1986,Male,26
12948,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),6,The Embarcadero at Sansome St,5237,2,1989,Male,26
12949,12 minutes,22,Howard St at Beale St,350,8th St at Brannan St,1481,2,1988,Female,26
12950,4 minutes,16,Steuart St at Market St,21,Montgomery St BART Station (Market St at 2nd St),1936,3,1972,Male,26
12951,7 minutes,81,Berry St at 4th St,25,Howard St at 2nd St,5051,1,1988,Male,26
12952,7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),23,The Embarcadero at Steuart St,5299,3,1974,Male,26
12953,10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),355,23rd St at Tennessee St,4957,2,1981,Male,26
12954,6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),27,Beale St at Harrison St,3729,3,1980,Male,26
12955,9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),22,Howard St at Beale St,5465,1,1965,Male,26
12956,8 minutes,16,Steuart St at Market St,6,The Embarcadero at Sansome St,99,1,1974,Male,26
12957,5 minutes,3,Powell St BART Station (Market St at 4th St),61,Howard St at 8th St,4951,2,1991,Male,26
12958,8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),15,San Francisco Ferry Building (Harry Bridges Plaza),5081,1,1972,Male,26
12959,5 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),284,Yerba Buena Center for the Arts (Howard St at 3rd St),2064,2,1972,Male,26
